index,delt_ant,filename
14,9.463916223504858,6kg_H2_3
15,11.53727869318029,6kg_H2_3
16,10.659158741667074,6kg_H2_3
17,8.706945830796982,6kg_H2_3
18,8.177738682914294,6kg_H2_3
19,9.70842052877556,6kg_H2_3
20,8.647930298774304,6kg_H2_3
21,7.800964558838555,6kg_H2_3
22,9.757597394470196,6kg_H2_3
23,9.000841880496324,6kg_H2_3
24,8.309456434426336,6kg_H2_3
25,10.482607282136057,6kg_H2_3
26,10.734509908199891,6kg_H2_3
27,9.860123977983745,6kg_H2_3
28,14.267634416538966,6kg_H2_3
29,14.103085577830637,6kg_H2_3
30,11.090155308229125,6kg_H2_3
31,10.712749797385579,6kg_H2_3
32,13.455692189702424,6kg_H2_3
33,12.787250156265177,6kg_H2_3
34,13.795244292524865,6kg_H2_3
35,16.50585793717297,6kg_H2_3
36,14.733068010066829,6kg_H2_3
37,16.59688580004004,6kg_H2_3
38,22.788134524393822,6kg_H2_3
39,24.32468821790069,6kg_H2_3
40,22.855006912963805,6kg_H2_3
41,20.6247652495731,6kg_H2_3
42,20.13418617236768,6kg_H2_3
43,22.264837905932357,6kg_H2_3
44,23.578340487263713,6kg_H2_3
45,21.34129331403177,6kg_H2_3
46,20.573853054054265,6kg_H2_3
47,23.694481551365104,6kg_H2_3
48,27.159738461413117,6kg_H2_3
49,33.733051942621756,6kg_H2_3
50,34.27993057054402,6kg_H2_3
51,32.81352691626138,6kg_H2_3
52,37.32208742055633,6kg_H2_3
53,34.27416234293129,6kg_H2_3
54,29.609340023016575,6kg_H2_3
55,22.922599876110862,6kg_H2_3
56,24.10089175874753,6kg_H2_3
57,29.70737890723687,6kg_H2_3
58,28.496851751905304,6kg_H2_3
59,23.80485211175963,6kg_H2_3
60,21.783875890920225,6kg_H2_3
61,14.73769739254688,6kg_H2_3
62,9.753795145203446,6kg_H2_3
63,13.093188775880549,6kg_H2_3
64,14.25186530888864,6kg_H2_3
65,10.466193048538361,6kg_H2_3
66,8.466267032297706,6kg_H2_3
67,7.37295042979602,6kg_H2_3
68,8.56534778997132,6kg_H2_3
69,9.014964438376857,6kg_H2_3
70,6.809157456526419,6kg_H2_3
71,7.229288865673379,6kg_H2_3
72,6.274585157784601,6kg_H2_3
73,5.620432514886167,6kg_H2_3
74,6.579923655763075,6kg_H2_3
75,8.184464921496577,6kg_H2_3
76,9.363570054186088,6kg_H2_3
77,7.189670807711182,6kg_H2_3
78,4.309157816366093,6kg_H2_3
79,3.107717244666834,6kg_H2_3
80,2.3319309033946647,6kg_H2_3
81,1.112899596700817,6kg_H2_3
82,0.48907347309915117,6kg_H2_3
83,0.6848617791132489,6kg_H2_3
84,0.4464088593723607,6kg_H2_3
85,0.20766388785811013,6kg_H2_3
86,0.2397860528568472,6kg_H2_3
87,0.23394266119132706,6kg_H2_3
88,0.22299388139391493,6kg_H2_3
89,0.1771886142751851,6kg_H2_3
90,0.16527790150505103,6kg_H2_3
91,0.17490974200240667,6kg_H2_3
92,0.17802176322034405,6kg_H2_3
93,0.1618812514343137,6kg_H2_3
94,0.16086899358384174,6kg_H2_3
95,0.16927236469745296,6kg_H2_3
96,0.16429344442474988,6kg_H2_3
97,0.14875400362003688,6kg_H2_3
98,0.15805237153312193,6kg_H2_3
99,0.1859022682651782,6kg_H2_3
100,0.1894850750982486,6kg_H2_3
0,0.15599377301964548,12kg_H2_2
1,0.1634733048422122,12kg_H2_2
2,0.1500053069222585,12kg_H2_2
3,0.1775214341879036,12kg_H2_2
4,0.2140681646745338,12kg_H2_2
5,0.15517742744395066,12kg_H2_2
6,0.16828451957045268,12kg_H2_2
7,0.16824785242978826,12kg_H2_2
8,0.17382657680074098,12kg_H2_2
9,0.17609706214709125,12kg_H2_2
10,0.1377757229993025,12kg_H2_2
11,0.24530621557172141,12kg_H2_2
12,0.40301896066126386,12kg_H2_2
13,0.4955960401575357,12kg_H2_2
14,2.2224722147896587,12kg_H2_2
15,2.3627565170602627,12kg_H2_2
16,3.859383275729336,12kg_H2_2
17,7.0770569742361715,12kg_H2_2
18,7.197372941835531,12kg_H2_2
19,8.372456578684476,12kg_H2_2
20,10.345707544021929,12kg_H2_2
21,10.861566064794033,12kg_H2_2
22,8.642377458378196,12kg_H2_2
23,6.858319197573237,12kg_H2_2
24,6.170589324079598,12kg_H2_2
25,6.496386562012582,12kg_H2_2
26,7.863804793445108,12kg_H2_2
27,13.701512445786555,12kg_H2_2
28,23.715140760781207,12kg_H2_2
29,22.899825784302486,12kg_H2_2
30,25.165200634218714,12kg_H2_2
31,20.365929976019924,12kg_H2_2
32,16.11385982837592,12kg_H2_2
33,13.735948340513936,12kg_H2_2
34,16.276697191861405,12kg_H2_2
35,14.542238757303451,12kg_H2_2
36,10.517779393375388,12kg_H2_2
37,14.77298799297366,12kg_H2_2
38,16.388865708712718,12kg_H2_2
39,15.08390034252316,12kg_H2_2
40,17.284049113431003,12kg_H2_2
41,15.335521600860877,12kg_H2_2
42,22.04823423538332,12kg_H2_2
43,23.254614998143136,12kg_H2_2
44,25.183435216327243,12kg_H2_2
45,27.093896655636367,12kg_H2_2
46,25.128324495601774,12kg_H2_2
47,29.488621158756448,12kg_H2_2
48,29.902540751529404,12kg_H2_2
49,40.7853892914519,12kg_H2_2
50,38.35770149499494,12kg_H2_2
51,42.077362349826615,12kg_H2_2
52,48.567796720642,12kg_H2_2
53,44.32338426805792,12kg_H2_2
54,47.46556080541933,12kg_H2_2
55,54.864701859904905,12kg_H2_2
56,54.28648233658849,12kg_H2_2
57,80.93785955330532,12kg_H2_2
58,72.26479798503328,12kg_H2_2
59,57.73839503816141,12kg_H2_2
60,51.24475621248908,12kg_H2_2
61,53.37182164830136,12kg_H2_2
62,59.03072785661867,12kg_H2_2
63,39.975524786236086,12kg_H2_2
64,34.44417874631858,12kg_H2_2
65,36.82298460255915,12kg_H2_2
66,32.91073647864153,12kg_H2_2
67,32.139379421280616,12kg_H2_2
68,39.73426835973825,12kg_H2_2
69,28.361529740560773,12kg_H2_2
70,26.486532735024447,12kg_H2_2
71,19.96845205447879,12kg_H2_2
72,13.43592131905005,12kg_H2_2
73,10.986852405943807,12kg_H2_2
74,7.600239451375514,12kg_H2_2
75,6.662015489169887,12kg_H2_2
76,4.269123464070814,12kg_H2_2
77,6.219875196308931,12kg_H2_2
78,3.7400173795374867,12kg_H2_2
79,2.754295802969361,12kg_H2_2
80,2.5026596524111655,12kg_H2_2
81,2.5632128042115276,12kg_H2_2
82,0.601658766236036,12kg_H2_2
83,0.2986608364096266,12kg_H2_2
84,0.3202289706357579,12kg_H2_2
85,0.32185126548228166,12kg_H2_2
86,0.24734211942663034,12kg_H2_2
87,0.305557988350061,12kg_H2_2
88,0.3283694881144571,12kg_H2_2
89,0.2680041900114329,12kg_H2_2
90,0.166039758235397,12kg_H2_2
91,0.1360548243883271,12kg_H2_2
92,0.18985308644313137,12kg_H2_2
93,0.1990202221049221,12kg_H2_2
94,0.17302540580764122,12kg_H2_2
95,0.16670916426295415,12kg_H2_2
96,0.1635289599726653,12kg_H2_2
97,0.17883207585215694,12kg_H2_2
98,0.1915704495318276,12kg_H2_2
99,0.1912425495581369,12kg_H2_2
100,0.19305302858118448,12kg_H2_2
