ASISr_X,ASISr_Y,ASISr_Z,ASISl_X,ASISl_Y,ASISl_Z,PSISr_X,PSISr_Y,PSISr_Z,PSISl_X,PSISl_Y,PSISl_Z
663.453,283.392,176.695,732.69,53.4977,191.835,843.827,270.012,227.955,874.1510000000001,163.316,229.078
663.243,283.726,176.71200000000002,732.512,53.8442,191.75099999999998,843.618,270.39599999999996,227.951,873.951,163.726,229.072
663.002,284.067,176.707,732.326,54.1939,191.68400000000003,843.3860000000001,270.79400000000004,227.92700000000002,873.752,164.14,229.06900000000002
662.7310000000001,284.423,176.687,732.0989999999999,54.558,191.615,843.14,271.173,227.918,873.5260000000001,164.55,229.063
662.3439999999999,284.782,176.632,731.875,54.9248,191.53400000000002,842.8560000000001,271.543,227.886,873.331,164.968,229.07
662.12,285.096,176.588,731.617,55.2646,191.442,842.566,271.913,227.86599999999999,873.216,165.39700000000002,229.101
661.635,285.45799999999997,176.498,731.355,55.6026,191.34599999999998,842.2539999999999,272.309,227.84099999999998,872.785,165.726,229.03
661.423,285.76,176.46200000000002,731.086,55.9355,191.24400000000003,841.933,272.707,227.812,872.461,166.025,229.0
661.133,286.073,176.416,730.806,56.248000000000005,191.15900000000002,841.6339999999999,273.134,227.793,872.403,166.455,229.06400000000002
660.775,286.394,176.368,730.508,56.5448,191.092,841.257,273.599,227.66400000000002,872.2869999999999,166.87400000000002,229.045
660.5010000000001,286.703,176.352,730.01,56.6149,191.109,841.095,273.998,227.676,872.195,167.305,229.017
660.237,287.051,176.343,729.815,57.0524,191.03099999999998,840.872,274.41900000000004,227.555,871.903,167.66299999999998,228.882
659.995,287.41,176.351,729.575,57.4058,191.005,840.572,274.775,227.34,871.328,168.018,228.61
659.795,287.809,176.388,729.39,57.8048,191.00099999999998,840.312,275.025,227.267,871.453,168.36700000000002,228.622
659.492,288.223,176.417,729.15,58.1804,191.03599999999997,840.47,275.496,227.09099999999998,871.2739999999999,168.762,228.458
659.2489999999999,288.655,176.46200000000002,728.997,58.4146,191.023,840.437,275.722,227.011,871.6419999999999,169.114,228.50099999999998
659.17,288.953,176.582,728.8639999999999,58.6992,191.042,840.238,275.973,226.79,871.831,169.50400000000002,228.447
658.919,289.29,176.64700000000002,728.7610000000001,58.9683,191.085,840.2180000000001,276.26599999999996,226.62400000000002,871.337,169.743,228.123
658.71,289.579,176.704,728.704,59.2184,191.14,840.194,276.579,226.49099999999999,871.303,170.12400000000002,227.985
658.508,289.836,176.774,728.677,59.456,191.2,840.16,276.92400000000004,226.395,871.297,170.51,227.84900000000002
658.293,290.066,176.83700000000002,728.671,59.6852,191.28,840.0989999999999,277.309,226.33,870.8989999999999,170.923,227.572
658.084,290.41200000000003,176.81400000000002,728.672,59.9379,191.385,839.9910000000001,277.71,226.27900000000002,870.8430000000001,171.355,227.458
657.873,290.48,176.899,728.678,60.18899999999999,191.476,839.8510000000001,278.134,226.243,871.1389999999999,171.78599999999997,227.511
657.6510000000001,290.7,176.918,728.67,60.4554,191.562,839.68,278.551,226.205,871.076,172.21,227.447
657.435,290.911,176.935,728.638,60.7285,191.64,839.512,278.965,226.172,871.01,172.63099999999997,227.403
657.23,291.10200000000003,176.968,728.63,60.9981,191.69400000000002,839.3430000000001,279.343,226.11599999999999,870.566,173.02599999999998,227.21200000000002
657.0260000000001,291.316,176.99200000000002,728.622,61.26,191.725,839.174,279.724,226.033,870.513,173.421,227.18
656.827,291.527,177.023,728.615,61.496,191.71900000000002,839.03,280.08299999999997,225.93,870.442,173.78400000000002,227.104
656.6339999999999,291.775,177.063,728.6260000000001,61.7258,191.68200000000002,838.916,280.428,225.82299999999998,870.431,174.143,227.014
656.47,292.025,177.077,728.6510000000001,61.963,191.64,838.816,280.772,225.703,870.426,174.50099999999998,226.916
656.2439999999999,292.243,177.071,728.689,62.1788,191.585,838.7439999999999,281.107,225.553,870.467,174.859,226.767
656.092,292.462,177.105,728.7439999999999,62.41,191.55200000000002,838.675,281.442,225.416,871.0169999999999,175.321,226.801
655.939,292.66200000000003,177.153,728.847,62.6199,191.535,838.632,281.78,225.268,870.943,175.665,226.59799999999998
655.817,292.856,177.209,728.965,62.8153,191.52700000000002,838.5830000000001,282.126,225.118,870.8510000000001,176.016,226.365
655.679,293.01599999999996,177.283,729.1039999999999,62.9862,191.55599999999998,838.564,282.45,224.97400000000002,870.779,176.34400000000002,226.15099999999998
655.541,293.056,177.438,729.253,63.1548,191.588,838.53,282.774,224.833,870.762,176.695,225.952
655.459,293.29200000000003,177.43200000000002,729.39,63.3227,191.608,838.5089999999999,283.095,224.695,870.745,177.058,225.757
655.3430000000001,293.41900000000004,177.472,729.5139999999999,63.4965,191.641,838.461,283.427,224.56900000000002,870.7689999999999,177.41099999999997,225.609
655.21,293.538,177.484,729.637,63.678000000000004,191.68200000000002,838.3939999999999,283.746,224.453,870.7869999999999,177.771,225.479
655.075,293.659,177.479,729.698,63.8776,191.736,838.552,284.14,224.426,870.794,178.10299999999998,225.359
654.931,293.782,177.452,729.75,64.0757,191.804,838.408,284.47,224.30200000000002,870.7739999999999,178.442,225.271
654.784,293.91,177.43099999999998,729.798,64.2819,191.87,838.211,284.764,224.16099999999997,870.7439999999999,178.762,225.179
654.648,294.05,177.425,729.84,64.4876,191.952,838.053,285.064,224.018,870.7230000000001,179.03,225.107
654.543,294.182,177.378,729.8739999999999,64.6934,192.045,837.946,285.327,223.898,870.71,179.31,225.014
654.305,294.277,177.475,729.89,64.8783,192.14700000000002,837.8639999999999,285.573,223.769,870.665,179.55200000000002,224.94099999999997
654.155,294.377,177.46400000000003,729.666,65.2699,192.14700000000002,837.797,285.78700000000003,223.637,870.643,179.791,224.834
653.996,294.499,177.452,729.69,65.4369,192.21400000000003,837.735,285.981,223.484,870.63,180.011,224.738
653.8330000000001,294.61400000000003,177.44099999999997,729.706,65.5951,192.295,837.68,286.161,223.317,870.627,180.21200000000002,224.62900000000002
653.681,294.715,177.418,729.717,65.7531,192.355,837.6210000000001,286.347,223.14700000000002,870.6089999999999,180.394,224.514
653.503,294.76,177.359,729.7289999999999,65.8943,192.398,837.7539999999999,286.593,223.09900000000002,870.584,180.59,224.398
653.352,294.862,177.32,729.75,65.9817,192.43,837.6419999999999,286.76,222.951,870.571,180.78099999999998,224.291
653.185,294.932,177.28099999999998,729.7710000000001,66.07600000000001,192.459,837.5210000000001,286.928,222.81,870.544,180.96400000000003,224.18099999999998
653.006,294.99,177.22799999999998,729.7860000000001,66.1318,192.484,837.3960000000001,287.097,222.678,870.5,181.15099999999998,224.09599999999998
652.786,295.012,177.155,729.824,66.199,192.50400000000002,837.268,287.267,222.555,870.445,181.34,224.01
652.567,295.036,177.072,729.857,66.2216,192.532,837.133,287.428,222.44299999999998,870.3760000000001,181.52700000000002,223.946
652.3330000000001,295.056,176.983,729.8860000000001,66.2361,192.57,836.987,287.584,222.34,870.279,181.7,223.895
652.095,295.08099999999996,176.865,729.921,66.2396,192.627,836.807,287.718,222.236,870.191,181.862,223.88
651.8530000000001,295.11400000000003,176.729,729.933,66.2132,192.706,836.6489999999999,287.842,222.15400000000002,870.0889999999999,181.993,223.887
651.614,295.119,176.58900000000003,729.955,66.1632,192.771,836.4760000000001,287.952,222.08599999999998,869.9680000000001,182.118,223.933
651.399,295.097,176.42700000000002,729.97,66.1049,192.82,836.305,288.04,222.002,869.83,182.247,224.005
651.203,295.056,176.248,729.98,66.0025,192.862,836.1469999999999,288.131,221.926,869.686,182.351,224.1
651.025,295.01,176.08900000000003,729.997,65.8859,192.88099999999997,835.9960000000001,288.223,221.86900000000003,869.551,182.455,224.231
650.877,294.921,175.917,730.02,65.7762,192.89,835.847,288.32099999999997,221.81799999999998,869.3989999999999,182.53900000000002,224.364
650.741,294.849,175.74400000000003,730.242,65.4806,192.94799999999998,835.697,288.44599999999997,221.755,869.275,182.643,224.47
650.604,294.77099999999996,175.562,730.263,65.4068,192.9,835.553,288.58299999999997,221.708,869.135,182.77,224.55
650.481,294.72700000000003,175.391,730.2769999999999,65.3573,192.821,835.3960000000001,288.73,221.65400000000002,869.0210000000001,182.917,224.612
650.356,294.707,175.229,730.279,65.3144,192.71599999999998,835.2410000000001,288.862,221.611,868.926,183.06099999999998,224.645
650.237,294.725,175.084,730.27,65.2704,192.605,835.0889999999999,288.982,221.58599999999998,868.807,183.18400000000003,224.644
650.1419999999999,294.772,174.97,730.2660000000001,65.2626,192.525,834.925,289.07099999999997,221.583,868.702,183.29,224.673
650.068,294.848,174.885,730.252,65.2724,192.457,834.727,289.142,221.582,868.596,183.382,224.72
650.02,294.952,174.82,730.222,65.3065,192.40200000000002,834.571,289.236,221.62099999999998,868.4989999999999,183.47099999999998,224.799
650.01,295.069,174.76,729.9680000000001,65.5396,192.257,834.4730000000001,289.324,221.697,868.4119999999999,183.52200000000002,224.88400000000001
650.018,295.207,174.72299999999998,729.9169999999999,65.5904,192.148,834.403,289.39799999999997,221.78599999999997,868.347,183.558,225.00099999999998
650.065,295.332,174.678,729.86,65.6485,192.049,834.385,289.485,221.888,868.297,183.59099999999998,225.08900000000003
650.136,295.46299999999997,174.641,729.804,65.7194,191.94400000000002,834.404,289.566,222.0,868.26,183.614,225.16299999999998
650.211,295.613,174.61599999999999,729.7510000000001,65.8035,191.847,834.4580000000001,289.624,222.082,868.2489999999999,183.636,225.22400000000002
650.304,295.77299999999997,174.576,729.716,65.9085,191.75900000000001,834.5319999999999,289.683,222.153,868.255,183.65400000000002,225.263
650.4159999999999,295.941,174.57,729.701,66.0285,191.69400000000002,834.645,289.742,222.18599999999998,868.319,183.68200000000002,225.312
650.5509999999999,296.128,174.56099999999998,729.692,66.1681,191.65099999999998,834.5189999999999,289.70799999999997,222.09799999999998,868.398,183.703,225.324
650.702,296.314,174.572,729.711,66.3145,191.60299999999998,834.673,289.765,222.097,868.512,183.725,225.32299999999998
650.862,296.514,174.58700000000002,729.7639999999999,66.4608,191.56400000000002,834.8710000000001,289.819,222.093,868.6619999999999,183.755,225.28599999999997
651.053,296.723,174.61599999999999,729.845,66.5962,191.50799999999998,835.1039999999999,289.85900000000004,222.08,868.83,183.8,225.24200000000002
651.262,296.911,174.64700000000002,729.942,66.7344,191.447,835.341,289.884,222.049,869.0269999999999,183.84099999999998,225.172
651.4730000000001,297.096,174.685,730.072,66.8611,191.375,835.596,289.91200000000003,222.03599999999997,869.221,183.898,225.075
651.681,297.268,174.71400000000003,730.215,66.9834,191.30900000000003,835.842,289.948,222.011,869.444,183.95,224.982
651.9019999999999,297.414,174.743,730.4069999999999,67.0779,191.234,836.092,289.993,221.987,869.6669999999999,184.014,224.88099999999997
652.121,297.531,174.748,730.6160000000001,67.1528,191.17,836.321,290.046,221.95,869.887,184.092,224.783
652.321,297.613,174.765,730.829,67.2184,191.114,836.539,290.13599999999997,221.907,870.128,184.187,224.72099999999998
652.52,297.672,174.785,731.2660000000001,67.0774,191.125,836.7260000000001,290.241,221.878,870.365,184.287,224.65099999999998
652.719,297.70799999999997,174.81099999999998,731.528,67.1245,191.1,836.932,290.345,221.85299999999998,870.6,184.40200000000002,224.61700000000002
652.901,297.687,174.845,731.779,67.1538,191.09400000000002,837.117,290.438,221.83599999999998,870.824,184.50599999999997,224.56799999999998
653.101,297.65,174.89,732.0419999999999,67.1526,191.085,837.2819999999999,290.541,221.812,871.033,184.615,224.52900000000002
653.284,297.58,174.929,732.335,67.1298,191.09099999999998,837.446,290.612,221.795,871.2819999999999,184.71099999999998,224.523
653.447,297.49,174.97400000000002,732.6289999999999,67.1059,191.097,837.6010000000001,290.686,221.77700000000002,871.498,184.79,224.49599999999998
653.604,297.39099999999996,175.016,732.922,67.0426,191.09400000000002,837.752,290.746,221.752,871.725,184.88400000000001,224.481
653.756,297.269,175.05,733.2330000000001,66.9703,191.104,837.888,290.807,221.71099999999998,871.936,184.956,224.43099999999998
653.8969999999999,297.14099999999996,175.079,733.541,66.8589,191.08700000000002,838.03,290.85200000000003,221.672,872.166,185.01,224.377
654.035,296.97900000000004,175.115,733.862,66.7453,191.065,838.17,290.88599999999997,221.622,872.387,185.049,224.327
654.161,296.815,175.144,734.168,66.6175,191.055,838.304,290.904,221.567,872.6139999999999,185.077,224.27
654.2819999999999,296.638,175.169,734.4689999999999,66.4891,191.03599999999997,838.6289999999999,290.967,221.57299999999998,872.85,185.09400000000002,224.205
654.39,296.46299999999997,175.18900000000002,734.7660000000001,66.3549,191.024,838.576,290.87,221.419,873.07,185.101,224.15400000000002
654.506,296.272,175.21,735.049,66.2038,191.03099999999998,838.703,290.837,221.342,873.293,185.085,224.08900000000003
654.619,296.078,175.22400000000002,735.34,66.081,191.053,838.852,290.789,221.274,873.5,185.055,224.04
654.7280000000001,295.883,175.245,735.618,65.9341,191.08900000000003,838.982,290.72700000000003,221.21,873.7139999999999,185.02900000000002,223.99400000000003
654.84,295.691,175.25900000000001,735.9,65.7852,191.13099999999997,839.1239999999999,290.656,221.145,873.91,184.957,223.952
654.9580000000001,295.482,175.27200000000002,736.153,65.62100000000001,191.175,839.2769999999999,290.564,221.08700000000002,874.1089999999999,184.868,223.905
655.0790000000001,295.275,175.282,736.405,65.4629,191.222,839.429,290.441,221.03599999999997,874.331,184.763,223.89
655.211,295.07099999999997,175.30200000000002,736.654,65.2801,191.27200000000002,839.5939999999999,290.303,220.979,874.52,184.61,223.843
655.341,294.856,175.325,736.8919999999999,65.0848,191.322,839.7639999999999,290.14599999999996,220.933,874.7280000000001,184.46400000000003,223.821
655.487,294.639,175.33599999999998,737.105,64.8865,191.37099999999998,839.931,289.976,220.877,874.936,184.30599999999998,223.79
655.64,294.432,175.35,737.316,64.6823,191.42,840.115,289.765,220.825,875.143,184.101,223.765
655.796,294.236,175.36599999999999,737.5110000000001,64.4661,191.472,840.316,289.561,220.775,875.314,183.886,223.725
655.961,294.03,175.375,737.686,64.2442,191.505,840.5060000000001,289.33,220.743,875.512,183.646,223.704
656.1439999999999,293.835,175.37599999999998,737.8489999999999,64.0334,191.537,840.7239999999999,289.08799999999997,220.705,875.705,183.396,223.673
656.322,293.643,175.38,737.9910000000001,63.8302,191.56799999999998,840.927,288.825,220.66400000000002,875.875,183.111,223.64700000000002
656.512,293.459,175.37599999999998,738.11,63.6162,191.6,841.159,288.558,220.637,876.06,182.815,223.63299999999998
656.7180000000001,293.28,175.37400000000002,738.211,63.3898,191.615,841.3789999999999,288.281,220.611,876.23,182.518,223.623
656.919,293.112,175.37900000000002,738.296,63.183,191.62599999999998,841.5830000000001,287.986,220.588,876.382,182.209,223.614
657.112,292.955,175.37900000000002,738.3689999999999,62.9771,191.65200000000002,841.828,287.687,220.57,876.539,181.898,223.622
657.319,292.8,175.38099999999997,738.437,62.7747,191.662,842.044,287.401,220.56,876.695,181.576,223.627
657.533,292.64,175.377,738.497,62.5608,191.666,842.28,287.094,220.555,876.8380000000001,181.247,223.614
657.7289999999999,292.504,175.382,738.564,62.3683,191.66099999999997,842.4989999999999,286.8,220.549,877.0060000000001,180.93,223.61700000000002
657.933,292.369,175.386,738.578,62.138000000000005,191.665,842.712,286.532,220.551,877.154,180.623,223.611
658.15,292.23400000000004,175.387,738.6610000000001,61.9468,191.66099999999997,842.926,286.259,220.53799999999998,877.301,180.325,223.6
658.362,292.117,175.408,738.701,61.7567,191.668,843.1469999999999,286.013,220.545,877.4760000000001,180.03900000000002,223.612
658.597,292.001,175.423,738.83,61.6312,191.65200000000002,843.3660000000001,285.785,220.532,877.6310000000001,179.78,223.618
658.836,291.899,175.447,738.9060000000001,61.4687,191.66400000000002,843.591,285.555,220.53400000000002,877.773,179.547,223.627
659.06,291.803,175.477,738.9889999999999,61.3149,191.68200000000002,843.817,285.358,220.549,877.956,179.31599999999997,223.641
659.301,291.722,175.512,739.075,61.1612,191.69,844.056,285.159,220.55900000000003,878.118,179.104,223.645
659.548,291.658,175.53900000000002,739.153,60.9989,191.701,844.29,284.985,220.55200000000002,878.28,178.908,223.65599999999998
659.7860000000001,291.619,175.577,739.242,60.8711,191.69299999999998,844.5419999999999,284.813,220.578,878.45,178.71400000000003,223.66099999999997
660.047,291.589,175.618,739.2439999999999,60.6711,191.71200000000002,844.7810000000001,284.64799999999997,220.574,878.6289999999999,178.535,223.67
660.279,291.584,175.66099999999997,739.41,60.665,191.67700000000002,845.033,284.51,220.58900000000003,878.791,178.36599999999999,223.679
660.5189999999999,291.595,175.703,739.5010000000001,60.5926,191.68400000000003,845.28,284.373,220.61,878.965,178.22,223.683
660.732,291.61,175.74,739.508,60.4269,191.735,845.518,284.269,220.628,879.154,178.088,223.695
660.961,291.633,175.78799999999998,739.6260000000001,60.3792,191.745,845.763,284.16,220.61900000000003,879.34,177.972,223.679
661.172,291.65,175.831,739.7710000000001,60.3513,191.753,845.9860000000001,284.095,220.628,879.535,177.893,223.676
661.3639999999999,291.673,175.872,739.93,60.3198,191.765,846.2130000000001,284.03,220.636,879.73,177.838,223.66
